url_length,num_dots,num_hyphens,num_underscores,num_slashes,num_digits,num_params,has_ip,has_https,suspicious_tld,domain_length,num_subdomains,has_at_symbol,has_double_slash,entropy,label
10,2,0,0,1,4,1,0,1,0,18,0,0,0,2.275344362179863,0
183,4,4,1,6,18,4,1,1,0,15,3,1,1,3.8855093483336485,1
93,8,7,4,9,10,9,0,1,0,29,3,1,0,3.7236346231523716,1
120,3,2,2,3,18,9,1,0,1,36,4,1,0,3.7110431357911193,1
67,7,7,2,8,15,8,1,1,0,28,3,1,0,4.771467719978064,1
54,2,1,0,3,3,2,0,1,0,6,0,0,0,3.4838097886971395,0
33,2,1,0,3,0,0,0,0,0,15,0,0,0,3.2793865372676745,0
72,8,7,3,9,12,9,1,1,1,34,5,1,0,4.071721480041576,1
174,7,4,4,7,19,6,1,0,1,23,2,0,1,3.9711160646297703,1
141,9,6,1,8,16,9,0,1,0,28,2,0,1,4.636906609409249,1
187,8,6,1,9,14,6,1,0,0,29,2,0,1,4.213690687602104,1
23,2,0,0,3,3,2,0,1,0,5,0,0,0,2.495322837740041,0
15,2,1,0,3,0,1,0,1,0,14,1,0,0,2.313779195121264,0
10,1,1,0,2,4,1,0,1,0,5,0,0,0,2.606720401250283,0
51,1,0,0,2,2,1,0,1,1,6,0,0,0,3.2441003302984037,0
16,2,0,0,3,4,1,0,0,0,6,1,0,0,2.9659969304457103,0
125,4,7,1,8,18,6,1,0,0,25,3,1,1,4.4539253456807675,1
20,2,0,0,2,1,1,0,1,0,15,1,0,0,3.1895925813553214,0
38,2,1,0,2,1,0,0,1,0,18,0,0,0,2.7805195053073612,0
143,4,6,2,7,17,2,1,0,0,22,5,1,1,4.035906382994067,1
50,1,1,0,1,1,1,0,1,0,19,0,0,0,3.353003899204852,0
56,2,1,0,3,0,1,0,1,0,15,0,0,0,2.2388925415116416,0
175,7,3,1,7,11,6,1,1,0,34,3,1,0,4.188093236300361,1
144,7,3,2,6,11,6,1,0,1,28,2,1,0,3.5253400326072777,1
13,1,1,0,3,2,0,0,1,0,7,1,0,0,3.1622747698011486,0
187,3,7,3,7,13,4,1,1,1,25,4,1,0,3.7800258888714753,1
32,1,0,0,1,2,0,0,1,0,12,0,0,0,2.056841544325994,0
46,2,0,0,2,3,1,0,1,0,6,1,0,0,2.8851400992320118,0
53,2,1,0,2,2,0,0,0,0,10,0,0,0,2.5901722298354537,0
105,4,7,4,3,9,2,1,0,1,18,2,1,0,4.8960620175325005,1
11,2,0,0,3,0,2,0,1,0,10,0,0,0,2.5467514468231887,0
12,1,0,0,3,2,0,0,1,0,13,1,0,0,2.7024864610528327,0
54,3,6,2,9,13,5,1,0,1,30,2,0,1,3.564255981783498,1
98,9,7,3,9,16,8,0,0,0,21,2,0,1,4.1198340162376565,1
189,3,2,1,7,8,5,1,0,1,21,5,0,0,3.921406157513328,1
62,6,5,1,5,18,9,1,0,1,38,3,0,0,4.021926292146489,1
52,1,1,0,2,1,0,0,1,0,8,1,0,0,2.3863515884742754,0
16,1,1,0,1,1,2,0,1,0,8,0,0,0,2.763738693814488,0
86,9,7,4,7,17,7,0,0,0,25,3,0,1,4.079046573539329,1
195,8,5,1,7,7,9,1,0,0,15,5,0,0,4.997403464306103,1
14,2,0,0,2,4,1,0,0,0,19,1,0,0,2.8870138846979625,0
160,7,4,2,8,16,7,0,0,1,33,5,0,0,4.253222678955478,1
46,1,0,0,2,4,0,0,1,0,12,1,0,0,2.5198116046452865,0
147,4,6,4,7,17,7,0,0,1,36,4,0,0,4.762558647834421,1
41,1,0,0,3,0,0,0,1,0,15,0,0,0,2.5979434424661125,0
151,5,3,4,4,10,3,0,0,1,27,5,0,0,3.8289922760463786,1
36,1,1,0,1,0,0,0,1,0,8,0,0,0,2.397990001014027,0
45,2,0,0,3,0,2,0,1,1,18,0,0,0,2.5564319696135307,0
10,2,1,0,2,3,0,0,1,0,14,0,0,0,3.3745476601135937,0
20,1,0,0,2,0,2,0,1,0,11,0,0,0,3.316766225712537,0
11,1,0,0,3,0,1,0,1,0,9,0,0,0,2.214965054413416,0
16,2,0,0,3,3,2,0,1,0,7,1,0,0,2.2585428738280626,0
156,5,3,1,4,5,7,0,0,0,32,5,0,0,4.426610750937497,1
42,1,0,0,3,4,1,0,1,0,8,1,0,0,2.513749989512206,0
90,9,2,2,6,18,5,0,0,0,17,3,0,1,4.048293195360919,1
167,4,7,1,7,12,8,1,1,1,21,5,0,1,4.100571019795598,1
35,1,0,0,2,2,0,0,0,0,8,0,0,0,2.2206048568255152,0
167,4,2,3,6,18,3,0,1,1,24,3,0,0,4.353569862340511,1
107,8,7,4,9,5,5,1,0,1,22,5,0,1,4.866703655195125,1
155,9,6,2,7,19,9,1,1,1,26,4,1,0,4.548391491417825,1
66,7,5,2,9,6,3,0,1,1,31,2,0,0,4.520832271466723,1
26,1,0,0,1,4,1,0,1,0,18,0,0,0,2.495401082484374,0
27,1,0,0,3,4,2,0,0,0,10,0,0,0,2.253871396164342,0
117,9,3,3,4,15,9,1,0,1,39,2,0,0,3.9157720470119317,1
11,2,0,0,3,4,1,0,1,0,19,0,0,0,2.110167036508642,0
60,8,6,1,3,7,7,1,0,1,22,5,0,0,4.111314406901324,1
45,1,0,0,1,4,2,0,0,0,17,0,0,0,2.8032625834467466,0
58,1,1,0,1,1,2,0,0,0,8,0,0,0,2.958548746320046,0
24,1,0,0,2,3,1,0,1,0,7,0,0,0,2.2802516094418745,0
168,7,5,3,6,12,3,1,1,1,30,2,1,0,4.677165662575112,1
24,1,1,0,3,4,0,0,1,0,19,1,0,0,2.0497814453375023,0
102,9,6,1,7,9,7,1,1,0,23,3,0,1,4.748394328955223,1
182,4,2,4,3,18,7,1,0,0,24,5,0,0,4.628466456010184,1
33,2,0,0,2,3,2,0,0,0,6,0,0,0,2.5628982065651593,0
20,1,1,0,2,4,1,0,1,0,11,0,0,0,3.4968270623426907,0
30,2,1,0,1,2,1,0,1,0,17,1,0,0,2.3278226922808445,0
56,1,0,0,1,3,0,0,1,0,8,0,0,0,2.821232649724207,0
97,4,3,4,7,5,9,0,0,0,18,2,1,0,4.071418644010711,1
34,2,0,0,1,3,1,0,0,0,6,0,0,0,2.8300886603446456,0
47,1,1,0,1,1,2,0,1,0,9,0,0,0,3.3692910674869254,0
186,5,2,4,9,17,5,1,0,0,18,4,0,1,3.5332486338359175,1
17,2,0,0,3,1,2,0,0,0,17,1,0,0,3.377287659844601,0
119,8,2,4,9,11,3,1,0,1,18,2,0,1,4.738795131563478,1
43,1,1,0,1,2,0,0,0,0,12,1,0,0,2.420169053459848,0
24,2,0,0,1,1,2,0,1,0,8,0,0,0,3.333331909484724,0
170,9,2,3,8,15,2,0,0,1,19,2,0,1,3.9369542130577253,1
67,9,5,1,5,18,3,1,0,1,37,4,0,1,3.7936626671197042,1
42,2,0,0,3,1,2,0,1,0,11,0,0,0,2.8352226769540896,0
24,2,1,0,3,2,2,0,0,0,14,1,0,0,2.524809636050231,0
99,8,6,3,6,16,3,0,0,1,32,5,0,0,4.820446576127812,1
18,1,0,0,1,2,2,0,1,0,8,1,0,0,2.236454053749471,0
133,7,2,2,8,15,6,1,0,0,38,3,0,0,3.7496302782836786,1
56,2,0,0,1,1,0,0,1,0,5,1,0,0,2.5533269335610083,0
56,1,1,0,2,1,0,0,1,0,8,0,0,0,3.1640734383040705,0
93,9,3,2,3,6,4,1,0,1,23,5,0,0,4.421097477091098,1
11,2,1,0,3,0,1,0,1,0,13,0,0,0,2.2860139201321874,0
53,2,0,0,1,4,2,0,1,0,19,0,0,0,2.352260407303378,0
196,5,7,2,4,5,6,1,0,1,25,2,1,0,4.034561774439868,1
18,2,0,0,1,3,1,0,1,0,6,0,0,0,2.0097342820804958,0
116,7,3,2,5,5,5,0,0,0,36,3,0,1,4.86686773363145,1
20,2,1,0,2,3,0,0,1,0,10,1,0,0,2.62368335236588,0
55,2,1,0,3,2,0,0,1,0,19,1,0,0,2.363633142509111,0
119,9,6,1,5,19,2,1,1,1,31,5,1,1,3.8042611911210202,1
183,4,6,3,8,13,7,1,0,0,37,4,1,1,3.6087478910075816,1
86,5,4,1,4,12,2,0,0,0,32,3,1,0,4.450808669078119,1
32,2,0,0,1,1,0,0,0,0,6,0,0,0,2.57056840555771,0
54,1,1,0,3,2,0,0,1,0,6,1,0,0,2.51196386073484,0
68,4,6,4,4,12,9,1,1,1,21,5,0,1,3.9050037216817928,1
38,2,1,0,1,3,2,0,1,0,14,0,0,0,2.7970974604944834,0
85,4,3,3,7,7,6,1,1,0,33,5,0,0,4.822334391602002,1
86,5,6,1,8,19,5,0,1,0,15,4,1,0,4.494793738022509,1
67,9,6,1,9,7,8,1,1,0,39,4,0,1,4.755649252683353,1
27,2,0,0,1,4,2,0,1,0,18,1,0,0,2.4516307706978204,0
31,2,1,0,2,0,2,0,1,0,14,0,0,0,2.0830860950314087,0
18,2,1,0,1,0,0,0,1,1,12,0,0,0,2.416293187977543,0
166,5,4,3,5,10,7,1,1,1,38,5,0,1,3.76585429665853,1
43,2,1,0,2,1,2,0,1,0,6,0,0,0,2.822949666029399,0
70,5,4,2,3,14,8,1,1,0,20,4,0,0,4.906988100090299,1
122,9,6,4,8,8,9,1,0,1,34,5,1,1,4.560550832050755,1
34,1,0,0,2,2,0,0,1,0,7,0,0,0,2.0726289587158724,0
75,4,3,2,9,15,3,1,0,0,32,5,0,0,4.105510486436041,1
149,9,7,3,7,15,6,1,0,0,31,2,0,1,4.498066563727262,1
55,1,0,0,1,3,2,0,0,0,10,0,0,0,2.4388946654359143,0
194,6,7,2,9,18,4,1,1,1,36,4,1,0,4.576871602584108,1
73,9,2,3,4,8,9,1,1,1,30,5,0,1,4.0899255049891865,1
186,9,4,4,4,7,2,1,0,0,39,5,0,1,4.805538246933537,1
164,3,6,4,7,5,3,1,0,1,37,5,1,0,3.966949659228513,1
125,7,3,1,9,8,5,1,1,1,30,2,0,0,3.602788981395482,1
137,8,5,2,9,9,5,0,0,1,21,3,0,1,3.948620317483117,1
30,2,0,0,1,2,2,0,1,0,11,0,0,0,3.128404191418009,0
29,2,0,0,1,3,0,0,0,0,18,0,0,0,3.160278785363155,0
22,2,0,0,2,1,2,0,1,0,6,0,0,0,2.172888843539055,0
33,1,1,0,2,2,0,0,0,1,18,1,0,0,2.3847989264164675,0
53,8,5,4,4,11,6,1,0,0,28,5,0,1,3.986900160919476,1
193,6,3,4,3,17,6,1,1,0,15,4,0,0,4.240275480087158,1
112,8,2,1,7,11,4,1,1,1,35,5,0,0,4.295262154650684,1
122,5,5,2,4,6,5,1,0,0,31,5,0,0,3.8693985859711786,1
168,6,6,4,6,13,8,1,0,0,21,5,1,1,4.834996223871698,1
45,2,1,0,1,4,0,0,1,1,7,0,0,0,3.4835681211367278,0
41,1,1,0,2,1,2,0,0,0,6,0,0,0,2.5701752883118463,0
50,2,0,0,3,4,0,0,0,0,6,1,0,0,2.204415957303975,0
159,7,6,3,6,9,4,1,0,1,36,5,0,0,3.5893162070037445,1
179,4,3,2,7,9,5,1,0,1,30,4,0,0,4.080696339908426,1
157,9,3,1,8,9,5,0,1,1,31,2,0,1,4.617608921887233,1
176,8,7,1,8,17,7,1,0,1,24,3,0,0,4.575780334587908,1
16,1,1,0,1,2,2,0,1,0,9,1,0,0,2.321902992822958,0
11,1,0,0,3,1,1,0,0,0,14,0,0,0,3.48488223691241,0
50,3,6,1,3,18,6,0,1,0,22,5,0,1,4.489554409340386,1
47,1,0,0,1,1,2,0,0,0,8,1,0,0,3.1541989916715742,0
149,9,3,2,4,16,8,0,1,0,28,2,0,1,4.883299585753528,1
20,2,0,0,2,1,1,0,1,1,12,0,0,0,3.087510236670968,0
34,1,1,0,2,3,0,0,1,0,14,1,0,0,2.65330436512875,0
11,1,1,0,2,3,1,0,1,0,16,1,0,0,2.931066295603923,0
53,1,0,0,3,0,2,0,1,0,16,1,0,0,2.2160305370775495,0
42,1,1,0,3,4,0,0,1,0,9,1,0,0,3.419260557194518,0
96,9,7,4,8,15,3,1,1,1,34,4,1,1,3.567158558777143,1
168,3,2,1,7,19,7,1,1,0,22,4,0,0,4.006852138662595,1
85,3,5,1,8,8,6,1,0,0,39,2,0,1,3.8399709482496056,1
13,2,1,0,1,0,0,0,1,0,11,0,0,0,2.4358688433569933,0
38,2,1,0,3,2,1,0,1,0,5,1,0,0,3.4463334171309175,0
194,7,4,2,9,12,9,0,1,1,25,3,1,0,3.7794644262536754,1
27,2,1,0,3,2,2,0,1,0,11,1,0,0,2.2967819745164966,0
117,6,5,3,4,14,4,1,0,1,22,5,0,1,4.777139591622509,1
62,3,5,2,9,11,9,1,0,0,36,4,1,0,3.920644792360365,1
46,1,0,0,2,1,2,0,1,0,17,0,0,0,2.411420564337698,0
50,2,1,0,2,2,0,0,1,0,5,1,0,0,3.146974417385536,0
16,2,0,0,2,3,0,0,0,0,14,0,0,0,2.346444506450937,0
90,7,5,1,8,12,4,1,0,1,18,5,1,1,4.706838071702945,1
15,1,0,0,1,4,0,0,1,0,14,1,0,0,3.407119044914375,0
51,8,5,1,8,11,5,1,0,0,18,3,1,1,4.785796380836831,1
42,1,0,0,2,3,2,0,1,0,19,1,0,0,2.5081167413655083,0
198,4,2,1,4,5,5,1,1,0,25,2,1,0,4.680195063596864,1
66,9,3,2,5,18,9,1,1,0,20,3,1,1,4.443482580836529,1
151,4,3,4,7,15,4,0,1,0,26,4,1,0,3.771215952556453,1
58,2,1,0,3,3,2,0,0,0,14,0,0,0,3.2195768107149623,0
189,7,2,4,4,5,4,1,1,0,32,2,0,0,4.45172010976022,1
32,2,1,0,3,1,0,0,1,0,18,0,0,0,2.3654915188127674,0
143,7,6,2,5,13,3,0,1,1,18,5,1,1,3.8517963079779114,1
52,2,1,0,2,4,1,0,0,0,14,0,0,0,3.3892610661046305,0
50,1,1,0,2,4,1,0,0,0,12,1,0,0,2.4721347392911537,0
130,9,3,1,6,8,6,0,0,1,17,2,0,0,4.874073014311465,1
120,4,3,3,8,10,8,1,0,0,32,3,1,0,4.808080147069241,1
103,5,5,1,7,8,9,1,1,0,19,3,0,1,4.87271185438248,1
190,9,3,2,3,16,7,0,0,1,18,5,0,0,4.457859106558448,1
64,4,7,1,8,5,6,1,0,1,35,5,0,1,4.37290582099105,1
71,7,5,4,5,19,8,1,0,0,31,3,0,0,3.940418247597125,1
60,7,2,2,7,10,2,1,1,1,29,4,1,0,4.115745399684334,1
80,6,2,2,5,5,4,1,1,1,19,4,1,0,4.3864325989107105,1
19,2,1,0,3,3,1,0,1,0,11,1,0,0,2.7498619350437115,0
138,7,5,1,9,16,5,1,1,1,20,2,0,0,4.677337091995775,1
52,2,0,0,2,3,1,0,1,0,16,0,0,0,3.2567385798854014,0
37,2,1,0,2,2,0,0,1,0,19,1,0,0,2.5137088343537433,0
143,4,7,2,5,8,8,0,0,1,20,3,0,1,3.9514797638926753,1
59,4,4,2,8,8,4,1,0,0,21,3,0,0,3.6455811964750664,1
12,1,0,0,2,1,2,0,1,0,10,1,0,0,2.6910484816191476,0
54,2,1,0,3,3,2,0,1,0,11,1,0,0,3.3196504068643478,0
149,4,4,3,8,19,8,1,0,1,27,4,0,0,3.911857625974612,1
61,5,6,2,6,10,7,0,1,1,19,2,0,0,4.1140144457434165,1
93,9,3,3,9,11,5,0,0,1,36,5,0,0,4.987811817023466,1
32,1,1,0,1,0,2,0,0,1,9,0,0,0,2.504164469330906,0
60,8,5,2,4,7,6,1,1,1,20,2,1,0,4.411982346794806,1
23,2,0,0,2,0,1,0,0,0,13,1,0,0,2.4535535506639072,0
50,1,0,0,2,2,1,0,1,0,9,1,0,0,2.9078611363582727,0
76,3,7,3,3,9,4,1,1,1,30,4,0,0,4.440421782862632,1
30,2,0,0,3,2,2,0,1,0,5,0,0,0,3.497971827401331,0
19,1,1,0,2,0,0,0,1,0,10,1,0,0,2.503781473791248,0
37,1,1,0,2,2,0,0,1,0,7,0,0,0,3.3549720013492785,0
90,3,2,2,6,8,4,1,0,0,24,4,1,0,4.683305164727121,1
27,2,0,0,2,2,0,0,1,0,10,1,0,0,2.930164298024236,0
53,2,1,0,1,4,0,0,0,0,17,1,0,0,3.4115297340458515,0
185,4,3,1,6,15,2,1,0,1,32,3,0,1,4.284059004758153,1
108,4,3,2,9,19,7,1,1,1,31,4,0,1,4.245885855907414,1
147,4,7,3,3,8,4,1,1,0,25,4,0,0,4.237120631934323,1
155,6,4,4,5,10,7,1,0,1,15,2,1,0,3.7231122648072463,1
10,2,0,0,1,1,1,0,1,0,12,1,0,0,3.1120924584196246,0
188,6,3,4,8,7,2,1,0,0,15,5,0,0,4.061319193608587,1
35,1,1,0,3,4,0,0,1,0,16,1,0,0,2.7583117246599365,0
29,1,1,0,1,4,2,0,1,0,8,0,0,0,3.1668352135882625,0
192,9,3,2,4,11,4,0,0,0,39,4,0,0,4.812157043755004,1
54,2,1,0,3,2,2,0,1,0,17,0,0,0,2.3641973967915084,0
193,9,6,3,3,19,9,1,1,1,36,4,1,0,4.681657220132853,1
50,7,3,3,4,15,5,1,0,1,21,4,0,0,4.119075090624545,1
170,5,4,3,3,11,3,1,0,1,23,3,1,1,4.375418324211575,1
97,7,3,2,8,17,8,0,0,0,23,3,0,1,4.742162763902462,1
95,6,2,1,6,16,9,1,1,0,34,2,1,1,4.277496180514747,1
58,1,0,0,2,3,2,0,1,0,9,1,0,0,2.3060129547661505,0
147,6,6,4,6,14,5,0,1,0,25,4,1,0,4.393540243720352,1
150,9,5,1,4,7,3,0,1,0,29,3,0,1,3.711972460104135,1
130,5,2,1,4,12,9,1,1,1,39,4,0,1,3.9269448679089787,1
34,2,0,0,2,1,1,0,1,0,15,1,0,0,2.445632979780861,0
30,1,0,0,3,3,2,0,1,0,7,1,0,0,3.2154987613637536,0
24,2,0,0,3,3,2,0,1,0,15,0,0,0,2.809127289130201,0
11,1,1,0,2,1,2,0,1,0,16,1,0,0,2.011546704432069,0
66,6,5,3,9,6,2,1,1,0,22,4,0,0,4.523339565058986,1
94,7,4,3,7,9,9,0,1,1,25,3,0,0,4.936484711583047,1
84,5,3,3,9,6,9,1,0,1,17,4,0,1,4.432639079143096,1
18,2,1,0,3,1,0,0,1,0,9,1,0,0,2.772706510191651,0
31,2,1,0,2,3,1,0,0,0,19,1,0,0,2.9010168844328077,0
30,1,0,0,2,3,0,0,1,0,19,0,0,0,3.281738920093504,0
48,2,1,0,3,2,0,0,1,0,11,0,0,0,2.9927323969836603,0
11,2,1,0,2,3,2,0,1,0,10,1,0,0,2.7591251984686354,0
36,1,0,0,3,2,2,0,1,0,16,1,0,0,2.3197677938349246,0
102,6,3,2,8,11,6,1,1,0,17,5,0,0,4.066246563706284,1
129,4,5,2,9,11,4,1,1,1,21,5,1,0,4.071714972939468,1
19,2,0,0,1,2,0,0,1,0,18,1,0,0,3.0061957797343517,0
53,6,5,3,8,10,2,1,0,0,15,5,0,1,4.416257984877401,1
19,2,1,0,3,3,1,0,1,0,19,0,0,0,3.24908464669572,0
76,8,4,1,4,13,3,1,0,1,36,5,0,0,3.636580775464197,1
157,4,2,4,8,18,5,0,0,0,15,2,1,1,3.6161175113379396,1
170,6,3,3,3,19,5,1,1,1,34,2,0,0,4.423108516141657,1
44,1,0,0,1,3,0,0,1,0,5,1,0,0,2.0986516547518637,0
110,4,6,4,8,8,6,1,0,1,19,2,0,1,4.136239524508984,1
26,2,1,0,1,1,0,0,1,0,6,1,0,0,3.247179851368033,0
158,9,5,3,6,11,5,1,0,0,16,3,0,0,4.24098089814521,1
122,5,5,1,4,18,8,0,0,0,22,2,0,1,3.751747282047214,1
164,6,4,3,6,8,8,1,0,0,21,2,0,1,4.545911519563921,1
154,4,6,1,7,10,4,1,0,1,30,5,0,1,3.8512530292949636,1
151,8,7,3,9,8,8,1,1,0,27,3,0,1,3.770847525012837,1
35,1,1,0,2,2,1,0,1,0,14,0,0,0,3.001142009010484,0
100,7,4,2,3,15,8,1,0,1,16,4,0,1,4.059397352849917,1
51,5,3,2,6,11,7,0,1,0,39,3,0,0,4.21181963967226,1
198,3,4,4,9,9,3,0,0,0,34,3,1,1,3.813773379370211,1
135,9,2,2,7,9,2,1,1,1,29,2,0,0,4.5419334311607145,1
59,2,0,0,2,1,2,0,1,0,5,1,0,0,3.384838817729349,0
185,8,6,3,4,11,7,1,0,0,22,5,1,1,3.6394211996805597,1
62,9,7,3,6,15,3,1,0,1,39,3,0,0,4.409134010834805,1
48,1,1,0,3,0,1,0,1,0,10,1,0,0,2.5027297139334808,0
179,5,6,3,3,12,3,1,1,1,18,5,1,0,4.848060244362189,1
12,1,0,0,1,3,2,0,1,0,7,1,0,0,2.784788380413039,0
179,9,7,4,5,16,8,1,1,1,20,5,0,0,3.889566656099495,1
103,8,4,4,5,11,9,1,0,1,32,3,0,0,4.337288352949637,1
29,1,1,0,2,0,1,0,1,0,5,1,0,0,2.0931052050627668,0
91,7,7,3,5,10,9,1,1,0,19,4,1,1,4.1202333700962575,1
32,1,1,0,3,2,1,0,1,0,15,0,0,0,2.9201393922818477,0
43,2,1,0,3,0,0,0,1,0,14,1,0,0,2.915387682785347,0
150,6,7,2,9,9,2,0,0,1,35,4,0,0,4.531064586091807,1
18,2,1,0,1,2,0,0,1,0,11,1,0,0,2.811064932374295,0
148,3,6,4,8,14,6,0,1,1,20,3,0,1,3.7867745586459742,1
12,2,0,0,2,4,0,0,0,0,5,1,0,0,2.553110640398014,0
13,1,1,0,2,1,1,0,1,0,17,1,0,0,2.503271519118981,0
168,8,7,1,4,6,8,1,0,1,21,5,1,0,4.374679992333513,1
134,6,5,3,7,10,2,1,1,0,20,5,1,1,3.598665055116717,1
100,4,2,1,8,7,2,0,0,0,19,4,0,0,3.614852962730174,1
196,7,6,4,8,16,5,0,0,1,22,2,0,0,3.703616276677758,1
53,1,1,0,3,1,0,0,1,0,15,1,0,0,2.7223835826618163,0
145,5,7,3,3,12,9,1,0,0,32,5,0,0,3.981768888451196,1
33,1,0,0,1,3,0,0,1,0,12,1,0,0,3.4050590650733383,0
41,1,0,0,2,1,2,0,1,0,8,1,0,0,2.697085634375056,0
56,5,6,2,9,7,7,1,1,0,28,5,0,0,3.532777065811668,1
11,1,1,0,1,4,1,0,1,0,8,1,0,0,2.223026588535045,0
18,1,1,0,2,0,0,0,0,0,6,1,0,0,2.2089588000091367,0
52,9,7,3,9,5,3,1,0,1,31,3,1,1,3.7740696103449256,1
23,2,1,0,3,3,0,0,0,1,17,1,0,0,2.3934758217470096,0
79,7,3,2,7,15,6,0,0,0,28,3,0,0,4.5426079279017735,1
123,9,2,3,4,15,6,1,1,1,31,2,1,1,4.8431210871005295,1
24,1,0,0,1,0,0,0,1,0,10,0,0,0,2.133277227607146,0
75,6,2,1,7,5,2,1,0,1,20,3,1,1,3.8775191057904657,1
198,4,7,3,6,5,9,1,0,0,18,5,0,1,4.848216639541132,1
18,2,1,0,3,3,0,0,1,0,7,1,0,0,3.1814017196924667,0
59,4,3,4,3,18,8,1,0,0,35,4,0,0,4.478478802330327,1
184,5,2,2,7,5,2,1,0,1,15,5,0,0,4.723540065866699,1
151,4,4,1,3,17,3,1,0,1,15,4,1,0,4.4488690463304295,1
49,1,0,0,1,4,1,0,1,0,10,1,0,0,2.8458381692438994,0
69,4,6,2,8,14,6,1,0,1,26,5,0,1,4.810999138306841,1
38,2,0,0,1,4,0,0,1,0,16,1,0,0,2.2610962061109627,0
95,4,4,2,7,15,8,1,0,1,26,2,0,1,4.02136985653625,1
36,1,0,0,1,1,0,0,0,0,18,1,0,0,3.3784021146657457,0
131,4,4,3,8,11,2,1,1,0,34,2,0,0,4.354237757780014,1
51,1,0,0,3,4,0,0,1,0,9,1,0,0,3.3059012638635674,0
119,5,6,3,4,5,4,0,0,1,29,5,1,1,4.264402833236918,1
190,4,2,2,7,18,8,1,0,1,20,4,0,0,3.7282560741696944,1
59,8,6,3,5,12,4,1,0,1,36,3,0,1,4.79745283914572,1
171,8,5,4,6,7,6,1,0,1,30,2,1,0,3.697871987616084,1
48,1,1,0,2,0,0,0,0,0,9,0,0,0,2.1127892715526344,0
192,3,7,1,9,16,7,1,0,1,34,3,1,1,3.789684260395605,1
26,1,1,0,2,3,0,0,0,0,16,1,0,0,2.4408748953358486,0
23,2,0,0,3,4,0,0,1,0,17,0,0,0,2.0172387044503064,0
62,5,5,4,4,16,9,1,0,1,28,4,0,0,4.158656671110451,1
96,6,6,1,9,12,8,0,0,0,39,5,0,0,4.991724323678201,1
21,2,1,0,3,2,0,0,1,0,11,1,0,0,2.5881922204539087,0
153,8,4,1,5,8,6,1,0,1,29,4,1,0,3.839507417656229,1
89,4,7,2,7,5,3,0,1,0,38,3,0,1,3.684631780104906,1
42,2,1,0,1,0,0,0,1,0,8,1,0,0,2.411031076103612,0
42,1,1,0,1,1,0,0,1,0,16,1,0,0,2.042915215398853,0
145,5,7,4,9,13,7,0,0,1,32,3,1,0,4.985596694137947,1
60,6,5,1,3,12,9,1,1,1,24,2,0,1,4.327295979398424,1
138,8,7,4,4,19,8,0,0,0,33,4,0,0,3.947741169181053,1
51,1,1,0,1,0,1,0,1,0,10,0,0,0,2.867863117074836,0
69,7,4,1,8,12,7,1,1,0,30,5,0,0,4.671238750116393,1
58,6,4,4,9,11,3,0,1,0,16,3,0,0,3.5855098919745387,1
143,5,7,2,7,15,6,1,0,1,19,2,1,0,3.862721628555729,1
15,2,1,0,1,1,2,0,1,0,12,0,0,0,3.4114349318884023,0
34,1,0,0,3,0,2,0,1,0,19,0,0,0,2.7341023778955904,0
187,4,6,2,4,7,7,1,1,1,29,5,1,1,4.466645740271928,1
51,1,0,0,2,3,2,0,1,0,11,0,0,0,3.4866322326824237,0
11,2,1,0,1,0,1,0,1,0,13,0,0,0,2.4803879967694744,0
173,7,3,3,9,14,6,0,0,0,18,5,1,1,4.101844999417538,1
37,1,1,0,3,2,2,0,0,0,7,0,0,0,2.6781148560186807,0
57,1,0,0,3,0,1,0,0,0,7,0,0,0,2.2032659037422584,0
81,5,6,4,3,7,4,0,1,0,24,3,1,1,4.640798303156655,1
160,4,5,4,7,19,6,1,1,0,24,2,0,0,4.097605122390708,1
124,8,7,3,7,9,9,0,1,1,31,5,0,0,4.213963952989619,1
132,4,6,1,5,11,4,1,1,1,25,4,0,1,3.8971604969409146,1
156,6,5,2,8,11,5,1,0,0,38,3,0,1,4.9905722123893685,1
153,5,7,4,9,8,5,1,1,1,38,5,1,0,4.501097936841211,1
142,7,3,1,5,8,2,0,0,1,26,2,1,1,4.03485956396609,1
178,3,6,2,9,8,5,1,1,0,18,2,1,1,4.226208690676918,1
59,1,1,0,3,0,1,0,0,0,12,0,0,0,2.5236789052163777,0
22,1,1,0,1,4,0,0,1,1,5,0,0,0,2.728641680823725,0
138,5,2,1,5,12,4,1,0,1,32,5,0,0,4.625772391458161,1
35,1,0,0,3,1,2,0,1,1,6,1,0,0,3.2101725685288676,0
15,1,1,0,3,0,1,0,1,0,16,1,0,0,3.469877478093943,0
37,2,0,0,3,1,0,0,1,0,12,0,0,0,2.647900135045215,0
55,1,0,0,1,0,1,0,0,1,18,1,0,0,2.14246626207476,0
185,8,5,1,7,17,2,1,0,1,26,3,0,0,4.1685393329389075,1
32,2,1,0,2,4,0,0,1,0,14,0,0,0,3.1697638715289753,0
134,7,6,2,9,9,7,1,0,1,18,2,0,0,4.5403436839557045,1
56,2,1,0,2,3,1,0,1,0,11,1,0,0,2.1155483722306414,0
27,2,1,0,3,0,2,0,1,0,5,0,0,0,3.1334115702526972,0
88,7,5,3,4,5,2,0,0,1,39,4,1,1,4.173695848840237,1
77,6,4,2,8,9,4,0,0,1,26,4,0,1,3.923983479136017,1
149,4,3,2,3,7,6,0,0,0,35,3,0,0,4.07559013923691,1
